suspicious-document01117.txt-141	source-document02510.txt-6	random-obfuscation
suspicious-document01117.txt-142	source-document02510.txt-7	random-obfuscation
suspicious-document01117.txt-156	source-document02832.txt-1	random-obfuscation
suspicious-document01117.txt-157	source-document02832.txt-2	random-obfuscation
suspicious-document01117.txt-158	source-document02832.txt-3	random-obfuscation
suspicious-document01117.txt-37	source-document02978.txt-4	random-obfuscation
suspicious-document01117.txt-38	source-document02978.txt-5	random-obfuscation
suspicious-document01117.txt-101	source-document03210.txt-8	random-obfuscation
suspicious-document01124.txt-88	source-document00238.txt-2	random-obfuscation
suspicious-document01124.txt-89	source-document00238.txt-3	random-obfuscation
suspicious-document01124.txt-90	source-document00238.txt-4	random-obfuscation
suspicious-document01124.txt-91	source-document00238.txt-5	random-obfuscation
suspicious-document01124.txt-92	source-document00238.txt-6	random-obfuscation
suspicious-document01124.txt-93	source-document00238.txt-7	random-obfuscation
suspicious-document01124.txt-94	source-document00238.txt-8	random-obfuscation
suspicious-document01124.txt-95	source-document00238.txt-9	random-obfuscation
suspicious-document01124.txt-66	source-document00287.txt-9	random-obfuscation
suspicious-document01124.txt-67	source-document00287.txt-10	random-obfuscation
suspicious-document01124.txt-68	source-document00287.txt-11	random-obfuscation
suspicious-document01124.txt-123	source-document00287.txt-1	random-obfuscation
suspicious-document01124.txt-124	source-document00287.txt-2	random-obfuscation
suspicious-document01124.txt-125	source-document00287.txt-3	random-obfuscation
suspicious-document01124.txt-126	source-document00287.txt-4	random-obfuscation
suspicious-document01124.txt-127	source-document00287.txt-5	random-obfuscation
suspicious-document01124.txt-128	source-document00287.txt-6	random-obfuscation
suspicious-document01124.txt-129	source-document00287.txt-7	random-obfuscation
suspicious-document01124.txt-1	source-document00713.txt-16	random-obfuscation
suspicious-document01124.txt-2	source-document00713.txt-17	random-obfuscation
suspicious-document01124.txt-3	source-document00713.txt-18	random-obfuscation
suspicious-document01124.txt-4	source-document00713.txt-19	random-obfuscation
suspicious-document01124.txt-5	source-document00713.txt-20	random-obfuscation
suspicious-document01124.txt-6	source-document00713.txt-21	random-obfuscation
suspicious-document01124.txt-79	source-document00713.txt-1	random-obfuscation
suspicious-document01124.txt-80	source-document00713.txt-2	random-obfuscation
suspicious-document01124.txt-81	source-document00713.txt-3	random-obfuscation
suspicious-document01124.txt-82	source-document00713.txt-4	random-obfuscation
suspicious-document01124.txt-83	source-document00713.txt-5	random-obfuscation
suspicious-document01124.txt-84	source-document00713.txt-6	random-obfuscation
suspicious-document01124.txt-85	source-document00713.txt-7	random-obfuscation
suspicious-document01124.txt-86	source-document00713.txt-8	random-obfuscation
suspicious-document01124.txt-87	source-document00713.txt-9	random-obfuscation
suspicious-document01132.txt-47	source-document01099.txt-6	random-obfuscation
suspicious-document01132.txt-7	source-document01190.txt-4	random-obfuscation
suspicious-document01132.txt-8	source-document01190.txt-5	random-obfuscation
suspicious-document01132.txt-9	source-document01190.txt-6	random-obfuscation
suspicious-document01132.txt-14	source-document02072.txt-9	random-obfuscation
suspicious-document01132.txt-15	source-document02072.txt-10	random-obfuscation
suspicious-document01132.txt-16	source-document02072.txt-11	random-obfuscation
suspicious-document01132.txt-17	source-document02072.txt-12	random-obfuscation
suspicious-document01132.txt-42	source-document02912.txt-4	random-obfuscation
suspicious-document01132.txt-43	source-document02912.txt-5	random-obfuscation
suspicious-document01132.txt-44	source-document02912.txt-6	random-obfuscation
suspicious-document01132.txt-45	source-document02912.txt-7	random-obfuscation
suspicious-document01132.txt-46	source-document02912.txt-8	random-obfuscation
suspicious-document01145.txt-63	source-document00365.txt-9	random-obfuscation
suspicious-document01145.txt-64	source-document00365.txt-10	random-obfuscation
suspicious-document01145.txt-55	source-document00507.txt-2	random-obfuscation
suspicious-document01145.txt-56	source-document00507.txt-3	random-obfuscation
suspicious-document01145.txt-57	source-document00507.txt-4	random-obfuscation
suspicious-document01145.txt-146	source-document00655.txt-1	random-obfuscation
suspicious-document01145.txt-147	source-document00655.txt-2	random-obfuscation
suspicious-document01145.txt-148	source-document00655.txt-3	random-obfuscation
suspicious-document01145.txt-149	source-document00655.txt-4	random-obfuscation
suspicious-document01145.txt-43	source-document00691.txt-26	random-obfuscation
suspicious-document01145.txt-11	source-document01249.txt-1	random-obfuscation
suspicious-document01145.txt-12	source-document01249.txt-2	random-obfuscation
suspicious-document01145.txt-13	source-document01249.txt-3	random-obfuscation
suspicious-document01145.txt-90	source-document01249.txt-7	random-obfuscation
suspicious-document01145.txt-153	source-document01282.txt-10	random-obfuscation
suspicious-document01145.txt-154	source-document01282.txt-11	random-obfuscation
suspicious-document01145.txt-155	source-document01282.txt-12	random-obfuscation
suspicious-document01145.txt-14	source-document02143.txt-10	random-obfuscation
suspicious-document01145.txt-15	source-document02143.txt-11	random-obfuscation
suspicious-document01145.txt-16	source-document02143.txt-12	random-obfuscation
suspicious-document01145.txt-21	source-document02440.txt-15	random-obfuscation
suspicious-document01145.txt-22	source-document02440.txt-16	random-obfuscation
suspicious-document01145.txt-23	source-document02440.txt-17	random-obfuscation
suspicious-document01145.txt-24	source-document02440.txt-18	random-obfuscation
suspicious-document01145.txt-25	source-document02440.txt-19	random-obfuscation
suspicious-document01145.txt-26	source-document02440.txt-20	random-obfuscation
suspicious-document01145.txt-6	source-document02504.txt-7	random-obfuscation
suspicious-document01145.txt-7	source-document02504.txt-8	random-obfuscation
suspicious-document01145.txt-8	source-document02504.txt-9	random-obfuscation
suspicious-document01148.txt-48	source-document00593.txt-2	random-obfuscation
suspicious-document01148.txt-49	source-document00593.txt-3	random-obfuscation
suspicious-document01148.txt-50	source-document00593.txt-4	random-obfuscation
suspicious-document01148.txt-51	source-document00593.txt-5	random-obfuscation
suspicious-document01148.txt-53	source-document01255.txt-45	random-obfuscation
suspicious-document01148.txt-54	source-document01255.txt-46	random-obfuscation
suspicious-document01148.txt-44	source-document01881.txt-21	random-obfuscation
suspicious-document01148.txt-45	source-document01881.txt-22	random-obfuscation
suspicious-document01148.txt-46	source-document01881.txt-23	random-obfuscation
suspicious-document01148.txt-47	source-document01881.txt-24	random-obfuscation
suspicious-document01160.txt-127	source-document00061.txt-8	random-obfuscation
suspicious-document01160.txt-128	source-document00061.txt-9	random-obfuscation
suspicious-document01160.txt-129	source-document00061.txt-10	random-obfuscation
suspicious-document01160.txt-140	source-document00085.txt-1	random-obfuscation
suspicious-document01160.txt-141	source-document00085.txt-2	random-obfuscation
suspicious-document01160.txt-142	source-document00085.txt-3	random-obfuscation
suspicious-document01160.txt-120	source-document00284.txt-22	random-obfuscation
suspicious-document01160.txt-121	source-document00284.txt-23	random-obfuscation
suspicious-document01160.txt-98	source-document00569.txt-7	random-obfuscation
suspicious-document01160.txt-99	source-document00569.txt-8	random-obfuscation
suspicious-document01160.txt-100	source-document00569.txt-9	random-obfuscation
suspicious-document01160.txt-101	source-document00569.txt-10	random-obfuscation
suspicious-document01160.txt-76	source-document01233.txt-14	random-obfuscation
suspicious-document01160.txt-77	source-document01233.txt-15	random-obfuscation
suspicious-document01160.txt-78	source-document01233.txt-16	random-obfuscation
suspicious-document01160.txt-31	source-document01500.txt-1	random-obfuscation
suspicious-document01160.txt-32	source-document01500.txt-2	random-obfuscation
suspicious-document01160.txt-33	source-document01500.txt-3	random-obfuscation
suspicious-document01160.txt-58	source-document01643.txt-9	random-obfuscation
suspicious-document01160.txt-59	source-document01643.txt-10	random-obfuscation
suspicious-document01160.txt-60	source-document01643.txt-11	random-obfuscation
suspicious-document01160.txt-46	source-document01771.txt-5	random-obfuscation
suspicious-document01160.txt-47	source-document01771.txt-6	random-obfuscation
suspicious-document01160.txt-48	source-document01771.txt-7	random-obfuscation
suspicious-document01160.txt-49	source-document01771.txt-8	random-obfuscation
suspicious-document01160.txt-50	source-document01771.txt-9	random-obfuscation
suspicious-document01160.txt-87	source-document02152.txt-2	random-obfuscation
suspicious-document01160.txt-88	source-document02152.txt-3	random-obfuscation
suspicious-document01160.txt-89	source-document02152.txt-4	random-obfuscation
suspicious-document01160.txt-95	source-document02518.txt-18	random-obfuscation
suspicious-document01160.txt-96	source-document02518.txt-19	random-obfuscation
suspicious-document01160.txt-97	source-document02518.txt-20	random-obfuscation
suspicious-document01160.txt-25	source-document02540.txt-2	random-obfuscation
suspicious-document01160.txt-26	source-document02540.txt-3	random-obfuscation
suspicious-document01160.txt-27	source-document02540.txt-4	random-obfuscation
suspicious-document01160.txt-91	source-document02551.txt-101	random-obfuscation
suspicious-document01160.txt-92	source-document02551.txt-102	random-obfuscation
suspicious-document01160.txt-93	source-document02551.txt-103	random-obfuscation
suspicious-document01160.txt-94	source-document02551.txt-104	random-obfuscation
suspicious-document01160.txt-22	source-document02767.txt-9	random-obfuscation
suspicious-document01160.txt-23	source-document02767.txt-10	random-obfuscation
suspicious-document01160.txt-24	source-document02767.txt-11	random-obfuscation
suspicious-document01160.txt-40	source-document02892.txt-11	random-obfuscation
suspicious-document01160.txt-41	source-document02892.txt-12	random-obfuscation
suspicious-document01161.txt-159	source-document00283.txt-5	random-obfuscation
suspicious-document01161.txt-160	source-document00283.txt-6	random-obfuscation
suspicious-document01161.txt-161	source-document00283.txt-7	random-obfuscation
suspicious-document01161.txt-94	source-document00523.txt-2	random-obfuscation
suspicious-document01161.txt-95	source-document00523.txt-3	random-obfuscation
suspicious-document01161.txt-96	source-document00523.txt-4	random-obfuscation
suspicious-document01161.txt-132	source-document00901.txt-2	random-obfuscation
suspicious-document01161.txt-34	source-document01016.txt-4	random-obfuscation
suspicious-document01161.txt-35	source-document01016.txt-5	random-obfuscation
suspicious-document01161.txt-36	source-document01016.txt-6	random-obfuscation
suspicious-document01161.txt-208	source-document01338.txt-2	random-obfuscation
suspicious-document01161.txt-209	source-document01338.txt-3	random-obfuscation
suspicious-document01161.txt-210	source-document01338.txt-4	random-obfuscation
suspicious-document01161.txt-211	source-document01338.txt-5	random-obfuscation
suspicious-document01161.txt-212	source-document01338.txt-6	random-obfuscation
suspicious-document01161.txt-28	source-document01360.txt-2	random-obfuscation
suspicious-document01161.txt-29	source-document01360.txt-3	random-obfuscation
suspicious-document01161.txt-30	source-document01360.txt-4	random-obfuscation
suspicious-document01161.txt-194	source-document01360.txt-8	random-obfuscation
suspicious-document01161.txt-195	source-document01360.txt-9	random-obfuscation
suspicious-document01161.txt-196	source-document01360.txt-10	random-obfuscation
suspicious-document01161.txt-56	source-document01490.txt-2	random-obfuscation
suspicious-document01161.txt-57	source-document01490.txt-3	random-obfuscation
suspicious-document01161.txt-58	source-document01490.txt-4	random-obfuscation
suspicious-document01161.txt-27	source-document01694.txt-12	random-obfuscation
suspicious-document01161.txt-92	source-document01694.txt-21	random-obfuscation
suspicious-document01161.txt-93	source-document01694.txt-22	random-obfuscation
suspicious-document01161.txt-214	source-document01750.txt-9	random-obfuscation
suspicious-document01161.txt-215	source-document01750.txt-10	random-obfuscation
suspicious-document01161.txt-216	source-document01750.txt-11	random-obfuscation
suspicious-document01161.txt-82	source-document01916.txt-8	random-obfuscation
suspicious-document01161.txt-83	source-document01916.txt-9	random-obfuscation
suspicious-document01161.txt-84	source-document01916.txt-10	random-obfuscation
suspicious-document01161.txt-59	source-document02037.txt-1	random-obfuscation
suspicious-document01161.txt-60	source-document02037.txt-2	random-obfuscation
suspicious-document01161.txt-165	source-document02402.txt-7	random-obfuscation
suspicious-document01161.txt-166	source-document02402.txt-8	random-obfuscation
suspicious-document01161.txt-167	source-document02402.txt-9	random-obfuscation
suspicious-document01161.txt-168	source-document02402.txt-10	random-obfuscation
suspicious-document01161.txt-169	source-document02402.txt-11	random-obfuscation
suspicious-document01161.txt-170	source-document02402.txt-12	random-obfuscation
suspicious-document01161.txt-171	source-document02402.txt-13	random-obfuscation
suspicious-document01161.txt-172	source-document02402.txt-14	random-obfuscation
suspicious-document01161.txt-173	source-document02402.txt-15	random-obfuscation
suspicious-document01161.txt-174	source-document02402.txt-16	random-obfuscation
suspicious-document01161.txt-175	source-document02402.txt-17	random-obfuscation
suspicious-document01161.txt-176	source-document02402.txt-18	random-obfuscation
suspicious-document01161.txt-162	source-document02512.txt-9	random-obfuscation
suspicious-document01161.txt-163	source-document02512.txt-10	random-obfuscation
suspicious-document01161.txt-32	source-document02690.txt-9	random-obfuscation
suspicious-document01161.txt-33	source-document02690.txt-10	random-obfuscation
suspicious-document01161.txt-89	source-document02690.txt-3	random-obfuscation
suspicious-document01161.txt-90	source-document02690.txt-4	random-obfuscation
suspicious-document01161.txt-91	source-document02690.txt-5	random-obfuscation
suspicious-document01188.txt-6	source-document00253.txt-3	random-obfuscation
suspicious-document01188.txt-7	source-document00253.txt-4	random-obfuscation
suspicious-document01188.txt-8	source-document00253.txt-5	random-obfuscation
suspicious-document01188.txt-9	source-document00253.txt-6	random-obfuscation
suspicious-document01188.txt-22	source-document01968.txt-2	random-obfuscation
suspicious-document01188.txt-23	source-document01968.txt-3	random-obfuscation
suspicious-document01188.txt-24	source-document01968.txt-4	random-obfuscation
suspicious-document01188.txt-25	source-document01968.txt-5	random-obfuscation
suspicious-document01192.txt-80	source-document00016.txt-2	random-obfuscation
suspicious-document01192.txt-81	source-document00016.txt-3	random-obfuscation
suspicious-document01192.txt-59	source-document00201.txt-2	random-obfuscation
suspicious-document01192.txt-60	source-document00201.txt-3	random-obfuscation
suspicious-document01192.txt-23	source-document00336.txt-1	random-obfuscation
suspicious-document01192.txt-24	source-document00336.txt-2	random-obfuscation
suspicious-document01192.txt-25	source-document00336.txt-3	random-obfuscation
suspicious-document01192.txt-90	source-document00792.txt-14	random-obfuscation
suspicious-document01192.txt-91	source-document00792.txt-15	random-obfuscation
suspicious-document01192.txt-92	source-document00792.txt-16	random-obfuscation
suspicious-document01192.txt-74	source-document00811.txt-5	random-obfuscation
suspicious-document01192.txt-75	source-document00811.txt-6	random-obfuscation
suspicious-document01192.txt-76	source-document00811.txt-7	random-obfuscation
suspicious-document01192.txt-77	source-document00811.txt-8	random-obfuscation
suspicious-document01192.txt-65	source-document01735.txt-7	random-obfuscation
suspicious-document01192.txt-66	source-document01735.txt-8	random-obfuscation
suspicious-document01192.txt-67	source-document01735.txt-9	random-obfuscation
suspicious-document01192.txt-103	source-document02002.txt-11	random-obfuscation
suspicious-document01192.txt-104	source-document02002.txt-12	random-obfuscation
suspicious-document01192.txt-105	source-document02002.txt-13	random-obfuscation
suspicious-document01192.txt-5	source-document02142.txt-3	random-obfuscation
suspicious-document01192.txt-6	source-document02142.txt-4	random-obfuscation
suspicious-document01192.txt-51	source-document02176.txt-3	random-obfuscation
suspicious-document01192.txt-52	source-document02176.txt-4	random-obfuscation
suspicious-document01192.txt-53	source-document02176.txt-5	random-obfuscation
suspicious-document01192.txt-54	source-document02176.txt-6	random-obfuscation
suspicious-document01192.txt-55	source-document02176.txt-7	random-obfuscation
suspicious-document01192.txt-71	source-document02761.txt-3	random-obfuscation
suspicious-document01192.txt-72	source-document02761.txt-4	random-obfuscation
suspicious-document01192.txt-38	source-document03113.txt-1	random-obfuscation
suspicious-document01192.txt-39	source-document03113.txt-2	random-obfuscation
suspicious-document01192.txt-40	source-document03113.txt-3	random-obfuscation
suspicious-document01192.txt-41	source-document03113.txt-4	random-obfuscation
suspicious-document01213.txt-16	source-document00513.txt-2	random-obfuscation
suspicious-document01213.txt-17	source-document00513.txt-3	random-obfuscation
suspicious-document01213.txt-18	source-document00513.txt-4	random-obfuscation
suspicious-document01213.txt-19	source-document00513.txt-5	random-obfuscation
suspicious-document01213.txt-30	source-document01216.txt-4	random-obfuscation
suspicious-document01213.txt-31	source-document01216.txt-5	random-obfuscation
suspicious-document01213.txt-32	source-document01216.txt-6	random-obfuscation
suspicious-document01213.txt-33	source-document01216.txt-7	random-obfuscation
suspicious-document01213.txt-13	source-document01254.txt-8	random-obfuscation
suspicious-document01213.txt-14	source-document01254.txt-9	random-obfuscation
suspicious-document01213.txt-21	source-document01529.txt-2	random-obfuscation
suspicious-document01213.txt-22	source-document01529.txt-3	random-obfuscation
suspicious-document01213.txt-23	source-document01529.txt-4	random-obfuscation
suspicious-document01213.txt-24	source-document01529.txt-5	random-obfuscation
suspicious-document01214.txt-17	source-document00307.txt-18	random-obfuscation
suspicious-document01214.txt-18	source-document00307.txt-19	random-obfuscation
suspicious-document01214.txt-19	source-document00307.txt-20	random-obfuscation
suspicious-document01214.txt-20	source-document00307.txt-21	random-obfuscation
suspicious-document01214.txt-24	source-document01395.txt-3	random-obfuscation
suspicious-document01214.txt-25	source-document01395.txt-4	random-obfuscation
suspicious-document01214.txt-60	source-document01577.txt-4	random-obfuscation
suspicious-document01214.txt-61	source-document01577.txt-5	random-obfuscation
suspicious-document01214.txt-62	source-document01577.txt-6	random-obfuscation
suspicious-document01214.txt-63	source-document01577.txt-7	random-obfuscation
suspicious-document01214.txt-64	source-document01577.txt-8	random-obfuscation
suspicious-document01214.txt-37	source-document01805.txt-76	random-obfuscation
suspicious-document01214.txt-68	source-document03230.txt-11	random-obfuscation
suspicious-document01214.txt-69	source-document03230.txt-12	random-obfuscation
suspicious-document01214.txt-70	source-document03230.txt-13	random-obfuscation
suspicious-document01214.txt-71	source-document03230.txt-14	random-obfuscation
suspicious-document01214.txt-78	source-document03230.txt-1	random-obfuscation
suspicious-document01214.txt-79	source-document03230.txt-2	random-obfuscation
suspicious-document01214.txt-80	source-document03230.txt-3	random-obfuscation
suspicious-document01228.txt-72	source-document00885.txt-19	random-obfuscation
suspicious-document01228.txt-73	source-document00885.txt-20	random-obfuscation
suspicious-document01228.txt-74	source-document00885.txt-21	random-obfuscation
suspicious-document01228.txt-75	source-document00885.txt-22	random-obfuscation
suspicious-document01228.txt-76	source-document00885.txt-23	random-obfuscation
suspicious-document01228.txt-77	source-document00885.txt-24	random-obfuscation
suspicious-document01228.txt-78	source-document00885.txt-25	random-obfuscation
suspicious-document01228.txt-37	source-document00994.txt-3	random-obfuscation
suspicious-document01228.txt-38	source-document00994.txt-4	random-obfuscation
suspicious-document01228.txt-39	source-document00994.txt-5	random-obfuscation
suspicious-document01228.txt-40	source-document00994.txt-6	random-obfuscation
suspicious-document01228.txt-41	source-document00994.txt-7	random-obfuscation
suspicious-document01228.txt-42	source-document00994.txt-8	random-obfuscation
suspicious-document01228.txt-43	source-document00994.txt-9	random-obfuscation
suspicious-document01228.txt-29	source-document03149.txt-66	random-obfuscation
suspicious-document01228.txt-30	source-document03149.txt-67	random-obfuscation
suspicious-document01228.txt-31	source-document03149.txt-68	random-obfuscation
suspicious-document01228.txt-32	source-document03149.txt-69	random-obfuscation
suspicious-document01228.txt-33	source-document03149.txt-70	random-obfuscation
suspicious-document01228.txt-34	source-document03149.txt-71	random-obfuscation
suspicious-document01228.txt-35	source-document03149.txt-72	random-obfuscation
suspicious-document01228.txt-36	source-document03149.txt-73	random-obfuscation
suspicious-document01228.txt-57	source-document03149.txt-117	random-obfuscation
suspicious-document01228.txt-58	source-document03149.txt-118	random-obfuscation
suspicious-document01243.txt-13	source-document01478.txt-2	random-obfuscation
suspicious-document01243.txt-14	source-document01478.txt-3	random-obfuscation
suspicious-document01243.txt-15	source-document01478.txt-4	random-obfuscation
suspicious-document01243.txt-16	source-document01478.txt-5	random-obfuscation
suspicious-document01243.txt-27	source-document02332.txt-2	random-obfuscation
suspicious-document01243.txt-28	source-document02332.txt-3	random-obfuscation
suspicious-document01243.txt-29	source-document02332.txt-4	random-obfuscation
suspicious-document01243.txt-47	source-document02602.txt-5	random-obfuscation
suspicious-document01243.txt-48	source-document02602.txt-6	random-obfuscation
suspicious-document01243.txt-49	source-document02602.txt-7	random-obfuscation
suspicious-document01248.txt-45	source-document00109.txt-14	random-obfuscation
suspicious-document01248.txt-46	source-document00109.txt-15	random-obfuscation
suspicious-document01248.txt-47	source-document00109.txt-4	random-obfuscation
suspicious-document01248.txt-48	source-document00109.txt-5	random-obfuscation
suspicious-document01248.txt-49	source-document00109.txt-6	random-obfuscation
suspicious-document01248.txt-50	source-document00109.txt-7	random-obfuscation
suspicious-document01248.txt-51	source-document00109.txt-8	random-obfuscation
suspicious-document01248.txt-52	source-document00109.txt-9	random-obfuscation
suspicious-document01248.txt-4	source-document00622.txt-8	random-obfuscation
suspicious-document01248.txt-5	source-document00622.txt-9	random-obfuscation
suspicious-document01248.txt-6	source-document00622.txt-10	random-obfuscation
suspicious-document01248.txt-7	source-document00622.txt-11	random-obfuscation
suspicious-document01248.txt-26	source-document01113.txt-3	random-obfuscation
suspicious-document01248.txt-27	source-document01113.txt-4	random-obfuscation
suspicious-document01248.txt-28	source-document01900.txt-17	random-obfuscation
suspicious-document01248.txt-29	source-document01900.txt-18	random-obfuscation
suspicious-document01248.txt-30	source-document01900.txt-19	random-obfuscation
suspicious-document01248.txt-68	source-document01903.txt-2	random-obfuscation
suspicious-document01248.txt-69	source-document01903.txt-3	random-obfuscation
suspicious-document01248.txt-53	source-document02026.txt-1	random-obfuscation
suspicious-document01248.txt-54	source-document02026.txt-2	random-obfuscation
suspicious-document01248.txt-55	source-document02026.txt-3	random-obfuscation
suspicious-document01248.txt-62	source-document02092.txt-4	random-obfuscation
suspicious-document01248.txt-63	source-document02092.txt-5	random-obfuscation
suspicious-document01248.txt-64	source-document02092.txt-6	random-obfuscation
suspicious-document01248.txt-18	source-document02765.txt-9	random-obfuscation
suspicious-document01248.txt-19	source-document02765.txt-10	random-obfuscation
suspicious-document01248.txt-20	source-document02765.txt-11	random-obfuscation
suspicious-document01248.txt-21	source-document02765.txt-12	random-obfuscation
suspicious-document01248.txt-22	source-document02765.txt-13	random-obfuscation
suspicious-document01248.txt-105	source-document02839.txt-15	random-obfuscation
suspicious-document01248.txt-106	source-document02839.txt-16	random-obfuscation
suspicious-document01248.txt-37	source-document03053.txt-12	random-obfuscation
suspicious-document01248.txt-38	source-document03053.txt-13	random-obfuscation
suspicious-document01248.txt-39	source-document03053.txt-14	random-obfuscation
suspicious-document01248.txt-40	source-document03053.txt-15	random-obfuscation
suspicious-document01248.txt-34	source-document03163.txt-1	random-obfuscation
suspicious-document01248.txt-35	source-document03163.txt-2	random-obfuscation
suspicious-document01248.txt-36	source-document03163.txt-3	random-obfuscation
suspicious-document01248.txt-23	source-document03214.txt-4	random-obfuscation
suspicious-document01248.txt-24	source-document03214.txt-5	random-obfuscation
suspicious-document01248.txt-25	source-document03214.txt-6	random-obfuscation
suspicious-document01254.txt-125	source-document00201.txt-1	random-obfuscation
suspicious-document01254.txt-27	source-document00292.txt-2	random-obfuscation
suspicious-document01254.txt-72	source-document00476.txt-23	random-obfuscation
suspicious-document01254.txt-73	source-document00476.txt-24	random-obfuscation
suspicious-document01254.txt-101	source-document00570.txt-7	random-obfuscation
suspicious-document01254.txt-102	source-document00570.txt-8	random-obfuscation
suspicious-document01254.txt-103	source-document00570.txt-9	random-obfuscation
suspicious-document01254.txt-83	source-document00679.txt-5	random-obfuscation
suspicious-document01254.txt-84	source-document00679.txt-6	random-obfuscation
suspicious-document01254.txt-85	source-document00679.txt-7	random-obfuscation
suspicious-document01254.txt-123	source-document00857.txt-8	random-obfuscation
suspicious-document01254.txt-124	source-document00857.txt-9	random-obfuscation
suspicious-document01254.txt-118	source-document00860.txt-6	random-obfuscation
suspicious-document01254.txt-119	source-document00860.txt-7	random-obfuscation
suspicious-document01254.txt-120	source-document00860.txt-8	random-obfuscation
suspicious-document01254.txt-121	source-document00860.txt-9	random-obfuscation
suspicious-document01254.txt-122	source-document00860.txt-10	random-obfuscation
suspicious-document01254.txt-131	source-document00860.txt-2	random-obfuscation
suspicious-document01254.txt-132	source-document00860.txt-3	random-obfuscation
suspicious-document01254.txt-133	source-document00860.txt-4	random-obfuscation
suspicious-document01254.txt-126	source-document01017.txt-12	random-obfuscation
suspicious-document01254.txt-127	source-document01017.txt-13	random-obfuscation
suspicious-document01254.txt-128	source-document01017.txt-14	random-obfuscation
suspicious-document01254.txt-129	source-document01017.txt-15	random-obfuscation
suspicious-document01254.txt-51	source-document01386.txt-5	random-obfuscation
suspicious-document01254.txt-52	source-document01386.txt-6	random-obfuscation
suspicious-document01254.txt-53	source-document01386.txt-7	random-obfuscation
suspicious-document01254.txt-1	source-document01407.txt-6	random-obfuscation
suspicious-document01254.txt-2	source-document01407.txt-7	random-obfuscation
suspicious-document01254.txt-19	source-document01687.txt-2	random-obfuscation
suspicious-document01254.txt-20	source-document01687.txt-3	random-obfuscation
suspicious-document01254.txt-21	source-document01687.txt-4	random-obfuscation
suspicious-document01254.txt-105	source-document01699.txt-11	random-obfuscation
suspicious-document01254.txt-106	source-document01699.txt-12	random-obfuscation
suspicious-document01254.txt-97	source-document02363.txt-18	random-obfuscation
suspicious-document01254.txt-98	source-document02363.txt-19	random-obfuscation
suspicious-document01254.txt-99	source-document02363.txt-20	random-obfuscation
suspicious-document01254.txt-100	source-document02363.txt-21	random-obfuscation
suspicious-document01296.txt-39	source-document00540.txt-2	random-obfuscation
suspicious-document01296.txt-40	source-document00540.txt-3	random-obfuscation
suspicious-document01296.txt-41	source-document00540.txt-4	random-obfuscation
suspicious-document01296.txt-42	source-document00540.txt-5	random-obfuscation
suspicious-document01296.txt-25	source-document00773.txt-1	random-obfuscation
suspicious-document01296.txt-22	source-document02495.txt-1	random-obfuscation
suspicious-document01296.txt-23	source-document02495.txt-2	random-obfuscation
suspicious-document01296.txt-24	source-document02495.txt-3	random-obfuscation
suspicious-document01296.txt-13	source-document03153.txt-3	random-obfuscation
suspicious-document01296.txt-14	source-document03153.txt-4	random-obfuscation
suspicious-document01296.txt-15	source-document03153.txt-5	random-obfuscation
suspicious-document01296.txt-31	source-document03177.txt-4	random-obfuscation
suspicious-document01296.txt-32	source-document03177.txt-5	random-obfuscation
suspicious-document01308.txt-85	source-document00315.txt-4	random-obfuscation
suspicious-document01308.txt-86	source-document00315.txt-5	random-obfuscation
suspicious-document01308.txt-15	source-document00319.txt-14	random-obfuscation
suspicious-document01308.txt-16	source-document00319.txt-15	random-obfuscation
suspicious-document01308.txt-17	source-document00319.txt-16	random-obfuscation
suspicious-document01308.txt-18	source-document00319.txt-17	random-obfuscation
suspicious-document01308.txt-30	source-document00656.txt-3	random-obfuscation
suspicious-document01308.txt-31	source-document00656.txt-4	random-obfuscation
suspicious-document01308.txt-32	source-document00656.txt-5	random-obfuscation
suspicious-document01308.txt-6	source-document00658.txt-6	random-obfuscation
suspicious-document01308.txt-7	source-document00658.txt-7	random-obfuscation
suspicious-document01308.txt-4	source-document00776.txt-28	random-obfuscation
suspicious-document01308.txt-5	source-document00776.txt-29	random-obfuscation
suspicious-document01308.txt-27	source-document01232.txt-5	random-obfuscation
suspicious-document01308.txt-28	source-document01232.txt-6	random-obfuscation
suspicious-document01308.txt-29	source-document01232.txt-7	random-obfuscation
suspicious-document01308.txt-65	source-document02128.txt-10	random-obfuscation
suspicious-document01308.txt-66	source-document02128.txt-11	random-obfuscation
suspicious-document01308.txt-67	source-document02128.txt-12	random-obfuscation
suspicious-document01308.txt-74	source-document02998.txt-8	random-obfuscation
suspicious-document01308.txt-75	source-document02998.txt-9	random-obfuscation
suspicious-document01308.txt-76	source-document02998.txt-10	random-obfuscation
suspicious-document01308.txt-77	source-document02998.txt-11	random-obfuscation
suspicious-document01308.txt-83	source-document03192.txt-10	random-obfuscation
suspicious-document01308.txt-13	source-document03220.txt-3	random-obfuscation
suspicious-document01308.txt-14	source-document03220.txt-4	random-obfuscation
suspicious-document01313.txt-20	source-document00591.txt-5	random-obfuscation
suspicious-document01313.txt-21	source-document00591.txt-6	random-obfuscation
suspicious-document01313.txt-11	source-document00738.txt-2	random-obfuscation
suspicious-document01319.txt-22	source-document00404.txt-5	random-obfuscation
suspicious-document01319.txt-23	source-document00404.txt-6	random-obfuscation
suspicious-document01319.txt-24	source-document00404.txt-7	random-obfuscation
